         0 <= x <=         30 ; y =    81.0000 +    -0.5667 x ; interpolation
      2580 <= x <=       2610 ; y = -1043.0000 +     0.4333 x ; interpolation
      2610 <= x <=       2640 ; y =   349.0000 +    -0.1000 x ; interpolation
      2640 <= x <=       2670 ; y =  1229.0000 +    -0.4333 x ; interpolation
      2670 <= x <=       2700 ; y =  -195.0000 +     0.1000 x ; interpolation
      2700 <= x <=       2730 ; y = -1365.0000 +     0.5333 x ; interpolation
      2730 <= x <=       2760 ; y =   455.0000 +    -0.1333 x ; interpolation
      2760 <= x <=       2790 ; y =  1467.0000 +    -0.5000 x ; interpolation
      2790 <= x <=       2820 ; y =   -21.0000 +     0.0333 x ; interpolation
      2820 <= x <=       2850 ; y = -1431.0000 +     0.5333 x ; interpolation
      2850 <= x <=       2880 ; y =   564.0000 +    -0.1667 x ; interpolation
      2880 <= x <=       2910 ; y =  1236.0000 +    -0.4000 x ; interpolation
      2910 <= x <=       2940 ; y =  -316.0000 +     0.1333 x ; interpolation
      2940 <= x <=       2970 ; y = -1198.0000 +     0.4333 x ; interpolation
      2970 <= x <=       3000 ; y =   485.0000 +    -0.1333 x ; interpolation
      3000 <= x <=       3030 ; y =  1285.0000 +    -0.4000 x ; interpolation
      3030 <= x <=       3060 ; y =  -230.0000 +     0.1000 x ; interpolation
      3060 <= x <=       3090 ; y = -1352.0000 +     0.4667 x ; interpolation
      3090 <= x <=       3120 ; y =   708.0000 +    -0.2000 x ; interpolation
      3120 <= x <=       3150 ; y =  1228.0000 +    -0.3667 x ; interpolation
      3150 <= x <=       3180 ; y =  -347.0000 +     0.1333 x ; interpolation
      3180 <= x <=       3210 ; y = -1301.0000 +     0.4333 x ; interpolation
      3210 <= x <=       3240 ; y =  1267.0000 +    -0.3667 x ; interpolation
      3240 <= x <=       3270 ; y =   727.0000 +    -0.2000 x ; interpolation
      3270 <= x <=       3300 ; y =  -799.0000 +     0.2667 x ; interpolation
      3300 <= x <=       3330 ; y =  -799.0000 +     0.2667 x ; interpolation
      3330 <= x <=       3360 ; y =  2531.0000 +    -0.7333 x ; interpolation
      3360 <= x <=       3390 ; y =  -493.0000 +     0.1667 x ; interpolation
      3390 <= x <=       3420 ; y = -1849.0000 +     0.5667 x ; interpolation
      3420 <= x <=       3450 ; y =  -139.0000 +     0.0667 x ; interpolation
      3450 <= x <=       3480 ; y =  2506.0000 +    -0.7000 x ; interpolation
      3480 <= x <=       3510 ; y =   302.0000 +    -0.0667 x ; interpolation
      3510 <= x <=       3540 ; y = -1336.0000 +     0.4000 x ; interpolation
      3540 <= x <=       3570 ; y =  -392.0000 +     0.1333 x ; interpolation
      3570 <= x <=       3600 ; y =  1750.0000 +    -0.4667 x ; interpolation
      3600 <= x <=       3630 ; y =   -50.0000 +     0.0333 x ; interpolation
      3630 <= x <=       3660 ; y = -1502.0000 +     0.4333 x ; interpolation
      3660 <= x <=       3690 ; y =   450.0000 +    -0.1000 x ; interpolation
      3690 <= x <=       3720 ; y =  1434.0000 +    -0.3667 x ; interpolation
      3720 <= x <=       3750 ; y =   -54.0000 +     0.0333 x ; interpolation
      3750 <= x <=       3780 ; y = -2304.0000 +     0.6333 x ; interpolation
      3780 <= x <=       3810 ; y =   972.0000 +    -0.2333 x ; interpolation
      3810 <= x <=       3840 ; y =  2623.0000 +    -0.6667 x ; interpolation
      3840 <= x <=       3870 ; y =  -705.0000 +     0.2000 x ; interpolation
      3870 <= x <=       3900 ; y = -2253.0000 +     0.6000 x ; interpolation
      3900 <= x <=       3930 ; y =  1257.0000 +    -0.3000 x ; interpolation
      3930 <= x <=       3960 ; y =  1519.0000 +    -0.3667 x ; interpolation
      3960 <= x <=       3990 ; y =  -197.0000 +     0.0667 x ; interpolation
      3990 <= x <=       4020 ; y = -2325.0000 +     0.6000 x ; interpolation
      4020 <= x <=       4050 ; y =   355.0000 +    -0.0667 x ; interpolation
      4050 <= x <=       4080 ; y =  2650.0000 +    -0.6333 x ; interpolation
      4080 <= x <=       4110 ; y =  -342.0000 +     0.1000 x ; interpolation
      4110 <= x <=       4140 ; y = -2397.0000 +     0.6000 x ; interpolation
      4140 <= x <=       4170 ; y =    87.0000 +     0.0000 x ; interpolation
      4170 <= x <=       4200 ; y =  2589.0000 +    -0.6000 x ; interpolation
      4200 <= x <=       4230 ; y =  -211.0000 +     0.0667 x ; interpolation
      4230 <= x <=       4260 ; y = -1762.0000 +     0.4333 x ; interpolation
      4260 <= x <=       4290 ; y =   226.0000 +    -0.0333 x ; interpolation
      4290 <= x <=       4320 ; y =  2228.0000 +    -0.5000 x ; interpolation
      4320 <= x <=       4350 ; y =  1076.0000 +    -0.2333 x ; interpolation
      4350 <= x <=       4380 ; y = -3854.0000 +     0.9000 x ; interpolation
      4380 <= x <=       4410 ; y =   526.0000 +    -0.1000 x ; interpolation
      4410 <= x <=       4440 ; y =  2290.0000 +    -0.5000 x ; interpolation
      4440 <= x <=       4470 ; y =  1106.0000 +    -0.2333 x ; interpolation
      4470 <= x <=       4500 ; y = -3811.0000 +     0.8667 x ; interpolation
      4500 <= x <=       4530 ; y =   839.0000 +    -0.1667 x ; interpolation
      4530 <= x <=       4560 ; y =  2651.0000 +    -0.5667 x ; interpolation
      4560 <= x <=       4590 ; y =  -389.0000 +     0.1000 x ; interpolation
      4590 <= x <=       4620 ; y = -2225.0000 +     0.5000 x ; interpolation
      4620 <= x <=       4650 ; y =  1779.0000 +    -0.3667 x ; interpolation
      4650 <= x <=       4680 ; y =  1159.0000 +    -0.2333 x ; interpolation
      4680 <= x <=       4710 ; y =  -401.0000 +     0.1000 x ; interpolation
      4710 <= x <=       4740 ; y = -2285.0000 +     0.5000 x ; interpolation
      4740 <= x <=       4770 ; y =   243.0000 +    -0.0333 x ; interpolation
      4770 <= x <=       4800 ; y =  2787.0000 +    -0.5667 x ; interpolation
      4800 <= x <=       4830 ; y = -2333.0000 +     0.5000 x ; interpolation
      4830 <= x <=       4860 ; y =  2175.0000 +    -0.4333 x ; interpolation
      4860 <= x <=       4890 ; y =  -255.0000 +     0.0667 x ; interpolation
      4890 <= x <=       4920 ; y = -2700.0000 +     0.5667 x ; interpolation
      4920 <= x <=       4950 ; y =   580.0000 +    -0.1000 x ; interpolation
      4950 <= x <=       4980 ; y =  2725.0000 +    -0.5333 x ; interpolation
      4980 <= x <=       5010 ; y =  -263.0000 +     0.0667 x ; interpolation
      5010 <= x <=       5040 ; y = -2267.0000 +     0.4667 x ; interpolation
      5040 <= x <=       5070 ; y =  -251.0000 +     0.0667 x ; interpolation
      5070 <= x <=       5100 ; y =  3805.0000 +    -0.7333 x ; interpolation
      5100 <= x <=       5130 ; y =  -955.0000 +     0.2000 x ; interpolation
      5130 <= x <=       5160 ; y = -3178.0000 +     0.6333 x ; interpolation
      5160 <= x <=       5190 ; y =   606.0000 +    -0.1000 x ; interpolation
      5190 <= x <=       5220 ; y =  3201.0000 +    -0.6000 x ; interpolation
      5220 <= x <=       5250 ; y =  -105.0000 +     0.0333 x ; interpolation
      5250 <= x <=       5280 ; y = -2555.0000 +     0.5000 x ; interpolation
      5280 <= x <=       5310 ; y =    85.0000 +     0.0000 x ; interpolation
      5310 <= x <=       5340 ; y =  2740.0000 +    -0.5000 x ; interpolation
      5340 <= x <=       5370 ; y =   604.0000 +    -0.1000 x ; interpolation
      5370 <= x <=       5400 ; y = -2976.0000 +     0.5667 x ; interpolation
      5400 <= x <=       5430 ; y =    84.0000 +     0.0000 x ; interpolation
      5430 <= x <=       5460 ; y =  2799.0000 +    -0.5000 x ; interpolation
      5460 <= x <=       5490 ; y =  -477.0000 +     0.1000 x ; interpolation
      5490 <= x <=       5520 ; y = -1941.0000 +     0.3667 x ; interpolation
      5520 <= x <=       5550 ; y =  -101.0000 +     0.0333 x ; interpolation
      5550 <= x <=       5580 ; y =  3044.0000 +    -0.5333 x ; interpolation
      5580 <= x <=       5610 ; y =  -490.0000 +     0.1000 x ; interpolation
      5610 <= x <=       5640 ; y = -2360.0000 +     0.4333 x ; interpolation
      5640 <= x <=       5670 ; y =    84.0000 +     0.0000 x ; interpolation
      5670 <= x <=       5700 ; y =  3108.0000 +    -0.5333 x ; interpolation
      5700 <= x <=       5730 ; y =  -692.0000 +     0.1333 x ; interpolation
      5730 <= x <=       5760 ; y = -2411.0000 +     0.4333 x ; interpolation
      5760 <= x <=       5790 ; y =   277.0000 +    -0.0333 x ; interpolation
      5790 <= x <=       5820 ; y =  2979.0000 +    -0.5000 x ; interpolation
      5820 <= x <=       5850 ; y =  -319.0000 +     0.0667 x ; interpolation
      5850 <= x <=       5880 ; y = -3244.0000 +     0.5667 x ; interpolation
      5880 <= x <=       5910 ; y =   480.0000 +    -0.0667 x ; interpolation
      5910 <= x <=       5940 ; y =  3632.0000 +    -0.6000 x ; interpolation
      5940 <= x <=       5970 ; y =  -130.0000 +     0.0333 x ; interpolation
      5970 <= x <=       6000 ; y = -4110.0000 +     0.7000 x ; interpolation
      6000 <= x <=       6030 ; y =  1290.0000 +    -0.2000 x ; interpolation
      6030 <= x <=       6060 ; y =  3903.0000 +    -0.6333 x ; interpolation
      6060 <= x <=       6090 ; y = -1147.0000 +     0.2000 x ; interpolation
      6090 <= x <=       6120 ; y = -3177.0000 +     0.5333 x ; interpolation
      6120 <= x <=       6150 ; y =   903.0000 +    -0.1333 x ; interpolation
      6150 <= x <=       6180 ; y =  3568.0000 +    -0.5667 x ; interpolation
      6180 <= x <=       6210 ; y =  -758.0000 +     0.1333 x ; interpolation
      6210 <= x <=       6240 ; y = -2828.0000 +     0.4667 x ; interpolation
      6240 <= x <=       6270 ; y =    84.0000 +     0.0000 x ; interpolation
      6270 <= x <=       6300 ; y =  3428.0000 +    -0.5333 x ; interpolation
      6300 <= x <=       6330 ; y =  1118.0000 +    -0.1667 x ; interpolation
      6330 <= x <=       6360 ; y = -4579.0000 +     0.7333 x ; interpolation
      6360 <= x <=       6390 ; y =   297.0000 +    -0.0333 x ; interpolation
      6390 <= x <=       6420 ; y =  3279.0000 +    -0.5000 x ; interpolation
      6420 <= x <=       6450 ; y =  -359.0000 +     0.0667 x ; interpolation
      6450 <= x <=       6480 ; y = -3369.0000 +     0.5333 x ; interpolation
      6480 <= x <=       6510 ; y =   735.0000 +    -0.1000 x ; interpolation
      6510 <= x <=       6540 ; y =    84.0000 +     0.0000 x ; interpolation
      6540 <= x <=       6570 ; y =    84.0000 +     0.0000 x ; interpolation
      6570 <= x <=       6600 ; y =  3369.0000 +    -0.5000 x ; interpolation
      6600 <= x <=       6630 ; y =    69.0000 +     0.0000 x ; interpolation
      6630 <= x <=       6660 ; y = -3246.0000 +     0.5000 x ; interpolation
      6660 <= x <=       6690 ; y =    84.0000 +     0.0000 x ; interpolation
      6690 <= x <=       6720 ; y =  3206.0000 +    -0.4667 x ; interpolation
      6720 <= x <=       6750 ; y =  -378.0000 +     0.0667 x ; interpolation
      6750 <= x <=       6780 ; y = -1953.0000 +     0.3000 x ; interpolation
      6780 <= x <=       6810 ; y =  -371.0000 +     0.0667 x ; interpolation
      6810 <= x <=       6840 ; y =  3488.0000 +    -0.5000 x ; interpolation
      6840 <= x <=       6870 ; y = -1300.0000 +     0.2000 x ; interpolation
      6870 <= x <=       6900 ; y = -2903.0000 +     0.4333 x ; interpolation
      6900 <= x <=       6930 ; y =   547.0000 +    -0.0667 x ; interpolation
      6930 <= x <=       6960 ; y =  4705.0000 +    -0.6667 x ; interpolation
      6960 <= x <=       6990 ; y =  -167.0000 +     0.0333 x ; interpolation
      6990 <= x <=       7020 ; y = -3895.0000 +     0.5667 x ; interpolation
      7020 <= x <=       7050 ; y =   551.0000 +    -0.0667 x ; interpolation
      7050 <= x <=       7080 ; y =  2901.0000 +    -0.4000 x ; interpolation
      7080 <= x <=       7110 ; y = -1347.0000 +     0.2000 x ; interpolation
      7110 <= x <=       7140 ; y = -2769.0000 +     0.4000 x ; interpolation
      7140 <= x <=       7170 ; y =  1515.0000 +    -0.2000 x ; interpolation
      7170 <= x <=       7200 ; y =  2710.0000 +    -0.3667 x ; interpolation
      7200 <= x <=       7230 ; y =  -650.0000 +     0.1000 x ; interpolation
      7230 <= x <=       7260 ; y = -3301.0000 +     0.4667 x ; interpolation
      7260 <= x <=       7290 ; y =  1539.0000 +    -0.2000 x ; interpolation
      7290 <= x <=       7320 ; y =  2511.0000 +    -0.3333 x ; interpolation
      7320 <= x <=       7350 ; y = -1637.0000 +     0.2333 x ; interpolation
      7350 <= x <=       7380 ; y = -1637.0000 +     0.2333 x ; interpolation
      7380 <= x <=       7410 ; y =  1561.0000 +    -0.2000 x ; interpolation
      7410 <= x <=       7440 ; y =  2796.0000 +    -0.3667 x ; interpolation
      7440 <= x <=       7470 ; y =  4780.0000 +    -0.6333 x ; interpolation
      7470 <= x <=       7500 ; y = -9413.0000 +     1.2667 x ; interpolation
      7500 <= x <=       7530 ; y =  4337.0000 +    -0.5667 x ; interpolation
      7530 <= x <=       7560 ; y =  -181.0000 +     0.0333 x ; interpolation
      7560 <= x <=       7590 ; y = -4465.0000 +     0.6000 x ; interpolation
      7590 <= x <=       7620 ; y =   848.0000 +    -0.1000 x ; interpolation
      7620 <= x <=       7650 ; y =  4658.0000 +    -0.6000 x ; interpolation
      7650 <= x <=       7680 ; y =  -442.0000 +     0.0667 x ; interpolation
      7680 <= x <=       7710 ; y = -4794.0000 +     0.6333 x ; interpolation
      7710 <= x <=       7740 ; y =  1117.0000 +    -0.1333 x ; interpolation
      7740 <= x <=       7770 ; y =  4987.0000 +    -0.6333 x ; interpolation
      7770 <= x <=       7800 ; y =  -193.0000 +     0.0333 x ; interpolation
      7800 <= x <=       7830 ; y = -5133.0000 +     0.6667 x ; interpolation
      7830 <= x <=       7860 ; y =   609.0000 +    -0.0667 x ; interpolation
      7860 <= x <=       7890 ; y =  5325.0000 +    -0.6667 x ; interpolation
      7890 <= x <=       7920 ; y =  -987.0000 +     0.1333 x ; interpolation
      7920 <= x <=       7950 ; y = -4947.0000 +     0.6333 x ; interpolation
      7950 <= x <=       7980 ; y =   353.0000 +    -0.0333 x ; interpolation
      7980 <= x <=       8010 ; y =  5673.0000 +    -0.7000 x ; interpolation
      8010 <= x <=       8040 ; y = -1002.0000 +     0.1333 x ; interpolation
      8040 <= x <=       8070 ; y = -4754.0000 +     0.6000 x ; interpolation
      8070 <= x <=       8100 ; y =   357.0000 +    -0.0333 x ; interpolation
      8100 <= x <=       8130 ; y =  6297.0000 +    -0.7667 x ; interpolation
      8130 <= x <=       8160 ; y =  -749.0000 +     0.1000 x ; interpolation
      8160 <= x <=       8190 ; y = -5645.0000 +     0.7000 x ; interpolation
      8190 <= x <=       8220 ; y =    88.0000 +     0.0000 x ; interpolation
      8220 <= x <=       8250 ; y =  6116.0000 +    -0.7333 x ; interpolation
      8250 <= x <=       8280 ; y = -1034.0000 +     0.1333 x ; interpolation
      8280 <= x <=       8310 ; y = -5174.0000 +     0.6333 x ; interpolation
      8310 <= x <=       8340 ; y =    89.0000 +     0.0000 x ; interpolation
      8340 <= x <=       8370 ; y =  5927.0000 +    -0.7000 x ; interpolation
      8370 <= x <=       8400 ; y =  -211.0000 +     0.0333 x ; interpolation
      8400 <= x <=       8430 ; y = -4131.0000 +     0.5000 x ; interpolation
      8430 <= x <=       8460 ; y =  4018.0000 +    -0.4667 x ; interpolation
      8460 <= x <=       8490 ; y = -4724.0000 +     0.5667 x ; interpolation
      8490 <= x <=       8520 ; y =   653.0000 +    -0.0667 x ; interpolation
      8520 <= x <=       8550 ; y =  4629.0000 +    -0.5333 x ; interpolation
      8550 <= x <=       8580 ; y =  -501.0000 +     0.0667 x ; interpolation
      8580 <= x <=       8610 ; y = -1645.0000 +     0.2000 x ; interpolation
      8610 <= x <=       8640 ; y =  1799.0000 +    -0.2000 x ; interpolation
      8640 <= x <=       8670 ; y = -3385.0000 +     0.4000 x ; interpolation
      8670 <= x <=       8700 ; y =  5574.0000 +    -0.6333 x ; interpolation
      8700 <= x <=       8730 ; y = -3416.0000 +     0.4000 x ; interpolation
      8730 <= x <=       8760 ; y = -2252.0000 +     0.2667 x ; interpolation
      8760 <= x <=       8790 ; y = -1376.0000 +     0.1667 x ; interpolation
      8790 <= x <=       8820 ; y =   675.0000 +    -0.0667 x ; interpolation
      8820 <= x <=       8850 ; y =  5967.0000 +    -0.6667 x ; interpolation
      8850 <= x <=       8880 ; y =  -818.0000 +     0.1000 x ; interpolation
      8880 <= x <=       8910 ; y = -4962.0000 +     0.5667 x ; interpolation
      8910 <= x <=       8940 ; y =  2760.0000 +    -0.3000 x ; interpolation
      8940 <= x <=       8970 ; y =  4250.0000 +    -0.4667 x ; interpolation
      8970 <= x <=       9000 ; y = -1730.0000 +     0.2000 x ; interpolation
      9000 <= x <=       9030 ; y = -5030.0000 +     0.5667 x ; interpolation
      9030 <= x <=       9060 ; y =   990.0000 +    -0.1000 x ; interpolation
      9060 <= x <=       9090 ; y =  5218.0000 +    -0.5667 x ; interpolation
      9090 <= x <=       9120 ; y =  -842.0000 +     0.1000 x ; interpolation
      9120 <= x <=       9150 ; y = -5098.0000 +     0.5667 x ; interpolation
      9150 <= x <=       9180 ; y =  1002.0000 +    -0.1000 x ; interpolation
      9180 <= x <=       9210 ; y =  4980.0000 +    -0.5333 x ; interpolation
      9210 <= x <=       9240 ; y =  -853.0000 +     0.1000 x ; interpolation
      9240 <= x <=       9270 ; y = -5473.0000 +     0.6000 x ; interpolation
      9270 <= x <=       9300 ; y =  1634.0000 +    -0.1667 x ; interpolation
      9300 <= x <=       9330 ; y =   394.0000 +    -0.0333 x ; interpolation
      9330 <= x <=       9360 ; y =  -539.0000 +     0.0667 x ; interpolation
      9360 <= x <=       9390 ; y =  5077.0000 +    -0.5333 x ; interpolation
      9390 <= x <=       9420 ; y =  -557.0000 +     0.0667 x ; interpolation
      9420 <= x <=       9450 ; y = -5267.0000 +     0.5667 x ; interpolation
      9450 <= x <=       9480 ; y =  4498.0000 +    -0.4667 x ; interpolation
      9480 <= x <=       9510 ; y =  1654.0000 +    -0.1667 x ; interpolation
      9510 <= x <=       9540 ; y =  -565.0000 +     0.0667 x ; interpolation
      9540 <= x <=       9570 ; y = -5335.0000 +     0.5667 x ; interpolation
      9570 <= x <=       9600 ; y =  1364.0000 +    -0.1333 x ; interpolation
      9600 <= x <=       9630 ; y =  4564.0000 +    -0.4667 x ; interpolation
      9630 <= x <=       9660 ; y =  -251.0000 +     0.0333 x ; interpolation
      9660 <= x <=       9690 ; y = -5725.0000 +     0.6000 x ; interpolation
      9690 <= x <=       9720 ; y =  1704.0000 +    -0.1667 x ; interpolation
      9720 <= x <=       9750 ; y =  4944.0000 +    -0.5000 x ; interpolation
      9750 <= x <=       9780 ; y =  -256.0000 +     0.0333 x ; interpolation
      9780 <= x <=       9810 ; y = -5472.0000 +     0.5667 x ; interpolation
      9810 <= x <=       9840 ; y =   741.0000 +    -0.0667 x ; interpolation
      9840 <= x <=       9870 ; y =  5005.0000 +    -0.5000 x ; interpolation
      9870 <= x <=       9900 ; y =    70.0000 +     0.0000 x ; interpolation
      9900 <= x <=       9930 ; y = -4550.0000 +     0.4667 x ; interpolation
      9930 <= x <=       9960 ; y =  5380.0000 +    -0.5333 x ; interpolation
      9960 <= x <=       9990 ; y = -1924.0000 +     0.2000 x ; interpolation
      9990 <= x <=      10020 ; y = -3256.0000 +     0.3333 x ; interpolation
     10020 <= x <=      10050 ; y =  5428.0000 +    -0.5333 x ; interpolation
     10050 <= x <=      10080 ; y = -2612.0000 +     0.2667 x ; interpolation
     10080 <= x <=      10110 ; y = -2948.0000 +     0.3000 x ; interpolation
     10110 <= x <=      10140 ; y =  3455.0000 +    -0.3333 x ; interpolation
     10140 <= x <=      10170 ; y =  1765.0000 +    -0.1667 x ; interpolation
     10170 <= x <=      10200 ; y = -6371.0000 +     0.6333 x ; interpolation
     10200 <= x <=      10230 ; y =   769.0000 +    -0.0667 x ; interpolation
     10230 <= x <=      10260 ; y =  6225.0000 +    -0.6000 x ; interpolation
     10260 <= x <=      10290 ; y =  -273.0000 +     0.0333 x ; interpolation
     10290 <= x <=      10320 ; y = -5418.0000 +     0.5333 x ; interpolation
     10320 <= x <=      10350 ; y =   430.0000 +    -0.0333 x ; interpolation
     10350 <= x <=      10380 ; y =  7675.0000 +    -0.7333 x ; interpolation
     10380 <= x <=      10410 ; y = -2705.0000 +     0.2667 x ; interpolation
     10410 <= x <=      10440 ; y = -6175.0000 +     0.6000 x ; interpolation
     10440 <= x <=      10470 ; y =  1481.0000 +    -0.1333 x ; interpolation
     10470 <= x <=      10500 ; y =  5669.0000 +    -0.5333 x ; interpolation
     10500 <= x <=      10530 ; y =  -631.0000 +     0.0667 x ; interpolation
     10530 <= x <=      10560 ; y =  1475.0000 +    -0.1333 x ; interpolation
     10560 <= x <=      10590 ; y = -6973.0000 +     0.6667 x ; interpolation
     10590 <= x <=      10620 ; y =  6794.0000 +    -0.6333 x ; interpolation
     10620 <= x <=      10650 ; y =  -994.0000 +     0.1000 x ; interpolation
     10650 <= x <=      10680 ; y = -5254.0000 +     0.5000 x ; interpolation
     10680 <= x <=      10710 ; y =  1154.0000 +    -0.1000 x ; interpolation
