         0 <= x <=         30 ; y =    83.0000 +    -0.5333 x ; interpolation
       930 <= x <=        960 ; y =   188.0000 +    -0.1000 x ; interpolation
       960 <= x <=        990 ; y =   668.0000 +    -0.6000 x ; interpolation
       990 <= x <=       1020 ; y =     8.0000 +     0.0667 x ; interpolation
      1020 <= x <=       1050 ; y =  -366.0000 +     0.4333 x ; interpolation
      1050 <= x <=       1080 ; y =   -16.0000 +     0.1000 x ; interpolation
      1080 <= x <=       1110 ; y =   848.0000 +    -0.7000 x ; interpolation
      1110 <= x <=       1140 ; y =   -77.0000 +     0.1333 x ; interpolation
      1140 <= x <=       1170 ; y =  -685.0000 +     0.6667 x ; interpolation
      1170 <= x <=       1200 ; y =   212.0000 +    -0.1000 x ; interpolation
      1200 <= x <=       1230 ; y =   772.0000 +    -0.5667 x ; interpolation
      1230 <= x <=       1260 ; y =    34.0000 +     0.0333 x ; interpolation
      1260 <= x <=       1290 ; y =  -428.0000 +     0.4000 x ; interpolation
      1290 <= x <=       1320 ; y =   -41.0000 +     0.1000 x ; interpolation
      1320 <= x <=       1350 ; y =   839.0000 +    -0.5667 x ; interpolation
      1350 <= x <=       1380 ; y =    74.0000 +     0.0000 x ; interpolation
      1380 <= x <=       1410 ; y =  -800.0000 +     0.6333 x ; interpolation
      1410 <= x <=       1440 ; y =   187.0000 +    -0.0667 x ; interpolation
      1440 <= x <=       1470 ; y =   907.0000 +    -0.5667 x ; interpolation
      1470 <= x <=       1500 ; y =    74.0000 +     0.0000 x ; interpolation
      1500 <= x <=       1530 ; y =  -976.0000 +     0.7000 x ; interpolation
      1530 <= x <=       1560 ; y =   299.0000 +    -0.1333 x ; interpolation
      1560 <= x <=       1590 ; y =   923.0000 +    -0.5333 x ; interpolation
      1590 <= x <=       1620 ; y =    22.0000 +     0.0333 x ; interpolation
      1620 <= x <=       1650 ; y =  -950.0000 +     0.6333 x ; interpolation
      1650 <= x <=       1680 ; y =   370.0000 +    -0.1667 x ; interpolation
      1680 <= x <=       1710 ; y =   930.0000 +    -0.5000 x ; interpolation
      1710 <= x <=       1740 ; y =   -96.0000 +     0.1000 x ; interpolation
      1740 <= x <=       1770 ; y =  -734.0000 +     0.4667 x ; interpolation
      1770 <= x <=       1800 ; y =    92.0000 +     0.0000 x ; interpolation
      1800 <= x <=       1830 ; y =  1292.0000 +    -0.6667 x ; interpolation
      1830 <= x <=       1860 ; y =  -172.0000 +     0.1333 x ; interpolation
      1860 <= x <=       1890 ; y =  -916.0000 +     0.5333 x ; interpolation
      1890 <= x <=       1920 ; y =   218.0000 +    -0.0667 x ; interpolation
      1920 <= x <=       1950 ; y =  1178.0000 +    -0.5667 x ; interpolation
      1950 <= x <=       1980 ; y =  -252.0000 +     0.1667 x ; interpolation
      1980 <= x <=       2010 ; y = -1110.0000 +     0.6000 x ; interpolation
      2010 <= x <=       2040 ; y =   364.0000 +    -0.1333 x ; interpolation
      2040 <= x <=       2070 ; y =  1452.0000 +    -0.6667 x ; interpolation
      2070 <= x <=       2100 ; y =  -204.0000 +     0.1333 x ; interpolation
      2100 <= x <=       2130 ; y = -1044.0000 +     0.5333 x ; interpolation
      2130 <= x <=       2160 ; y =    92.0000 +     0.0000 x ; interpolation
      2160 <= x <=       2190 ; y =  1316.0000 +    -0.5667 x ; interpolation
      2190 <= x <=       2220 ; y =  -144.0000 +     0.1000 x ; interpolation
      2220 <= x <=       2250 ; y = -1328.0000 +     0.6333 x ; interpolation
      2250 <= x <=       2280 ; y =   697.0000 +    -0.2667 x ; interpolation
      2280 <= x <=       2310 ; y =  1001.0000 +    -0.4000 x ; interpolation
      2310 <= x <=       2340 ; y =   -77.0000 +     0.0667 x ; interpolation
      2340 <= x <=       2370 ; y = -1091.0000 +     0.5000 x ; interpolation
      2370 <= x <=       2400 ; y =   252.0000 +    -0.0667 x ; interpolation
      2400 <= x <=       2430 ; y =  1372.0000 +    -0.5333 x ; interpolation
      2430 <= x <=       2460 ; y =  -167.0000 +     0.1000 x ; interpolation
      2460 <= x <=       2490 ; y = -1397.0000 +     0.6000 x ; interpolation
      2490 <= x <=       2520 ; y =   678.0000 +    -0.2333 x ; interpolation
      2520 <= x <=       2550 ; y =  1098.0000 +    -0.4000 x ; interpolation
      2550 <= x <=       2580 ; y =   248.0000 +    -0.0667 x ; interpolation
      2580 <= x <=       2610 ; y = -1128.0000 +     0.4667 x ; interpolation
      2610 <= x <=       2640 ; y =     3.0000 +     0.0333 x ; interpolation
      2640 <= x <=       2670 ; y =  1323.0000 +    -0.4667 x ; interpolation
      2670 <= x <=       2700 ; y =  -279.0000 +     0.1333 x ; interpolation
      2700 <= x <=       2730 ; y = -1449.0000 +     0.5667 x ; interpolation
      2730 <= x <=       2760 ; y =   462.0000 +    -0.1333 x ; interpolation
      2760 <= x <=       2790 ; y =  1750.0000 +    -0.6000 x ; interpolation
      2790 <= x <=       2820 ; y =  -296.0000 +     0.1333 x ; interpolation
      2820 <= x <=       2850 ; y = -1236.0000 +     0.4667 x ; interpolation
      2850 <= x <=       2880 ; y =   569.0000 +    -0.1667 x ; interpolation
      2880 <= x <=       2910 ; y =  1337.0000 +    -0.4333 x ; interpolation
      2910 <= x <=       2940 ; y =  -506.0000 +     0.2000 x ; interpolation
      2940 <= x <=       2970 ; y =  -996.0000 +     0.3667 x ; interpolation
      2970 <= x <=       3000 ; y =   588.0000 +    -0.1667 x ; interpolation
      3000 <= x <=       3030 ; y =  1088.0000 +    -0.3333 x ; interpolation
      3030 <= x <=       3060 ; y =  -427.0000 +     0.1667 x ; interpolation
      3060 <= x <=       3090 ; y =  -529.0000 +     0.2000 x ; interpolation
      3090 <= x <=       3120 ; y =   192.0000 +    -0.0333 x ; interpolation
      3120 <= x <=       3150 ; y =  1336.0000 +    -0.4000 x ; interpolation
      3150 <= x <=       3180 ; y =  -659.0000 +     0.2333 x ; interpolation
      3180 <= x <=       3210 ; y = -1189.0000 +     0.4000 x ; interpolation
      3210 <= x <=       3240 ; y =  1058.0000 +    -0.3000 x ; interpolation
      3240 <= x <=       3270 ; y =  1166.0000 +    -0.3333 x ; interpolation
      3270 <= x <=       3300 ; y = -1014.0000 +     0.3333 x ; interpolation
      3300 <= x <=       3330 ; y =  -904.0000 +     0.3000 x ; interpolation
      3330 <= x <=       3360 ; y =  2537.0000 +    -0.7333 x ; interpolation
      3360 <= x <=       3390 ; y =  -263.0000 +     0.1000 x ; interpolation
      3390 <= x <=       3420 ; y = -2071.0000 +     0.6333 x ; interpolation
      3420 <= x <=       3450 ; y =  -133.0000 +     0.0667 x ; interpolation
      3450 <= x <=       3480 ; y =  2627.0000 +    -0.7333 x ; interpolation
      3480 <= x <=       3510 ; y =   191.0000 +    -0.0333 x ; interpolation
      3510 <= x <=       3540 ; y = -2383.0000 +     0.7000 x ; interpolation
      3540 <= x <=       3570 ; y =   921.0000 +    -0.2333 x ; interpolation
      3570 <= x <=       3600 ; y =  2230.0000 +    -0.6000 x ; interpolation
      3600 <= x <=       3630 ; y =  -650.0000 +     0.2000 x ; interpolation
      3630 <= x <=       3660 ; y = -2223.0000 +     0.6333 x ; interpolation
      3660 <= x <=       3690 ; y =   705.0000 +    -0.1667 x ; interpolation
      3690 <= x <=       3720 ; y =  2058.0000 +    -0.5333 x ; interpolation
      3720 <= x <=       3750 ; y =  -174.0000 +     0.0667 x ; interpolation
      3750 <= x <=       3780 ; y = -2174.0000 +     0.6000 x ; interpolation
      3780 <= x <=       3810 ; y =   472.0000 +    -0.1000 x ; interpolation
      3810 <= x <=       3840 ; y =  2631.0000 +    -0.6667 x ; interpolation
      3840 <= x <=       3870 ; y =   -57.0000 +     0.0333 x ; interpolation
      3870 <= x <=       3900 ; y = -2766.0000 +     0.7333 x ; interpolation
      3900 <= x <=       3930 ; y =  -166.0000 +     0.0667 x ; interpolation
      3930 <= x <=       3960 ; y =  3371.0000 +    -0.8333 x ; interpolation
      3960 <= x <=       3990 ; y =  -457.0000 +     0.1333 x ; interpolation
      3990 <= x <=       4020 ; y = -1654.0000 +     0.4333 x ; interpolation
      4020 <= x <=       4050 ; y =  -448.0000 +     0.1333 x ; interpolation
      4050 <= x <=       4080 ; y =  2792.0000 +    -0.6667 x ; interpolation
      4080 <= x <=       4110 ; y =   208.0000 +    -0.0333 x ; interpolation
      4110 <= x <=       4140 ; y = -3080.0000 +     0.7667 x ; interpolation
      4140 <= x <=       4170 ; y =   232.0000 +    -0.0333 x ; interpolation
      4170 <= x <=       4200 ; y =  2873.0000 +    -0.6667 x ; interpolation
      4200 <= x <=       4230 ; y =   213.0000 +    -0.0333 x ; interpolation
      4230 <= x <=       4260 ; y = -3030.0000 +     0.7333 x ; interpolation
      4260 <= x <=       4290 ; y =   378.0000 +    -0.0667 x ; interpolation
      4290 <= x <=       4320 ; y =  3238.0000 +    -0.7333 x ; interpolation
      4320 <= x <=       4350 ; y =   -74.0000 +     0.0333 x ; interpolation
      4350 <= x <=       4380 ; y = -3264.0000 +     0.7667 x ; interpolation
      4380 <= x <=       4410 ; y =   970.0000 +    -0.2000 x ; interpolation
      4410 <= x <=       4440 ; y =  2146.0000 +    -0.4667 x ; interpolation
      4440 <= x <=       4470 ; y =   370.0000 +    -0.0667 x ; interpolation
      4470 <= x <=       4500 ; y = -2312.0000 +     0.5333 x ; interpolation
      4500 <= x <=       4530 ; y =  -662.0000 +     0.1667 x ; interpolation
      4530 <= x <=       4560 ; y =  3113.0000 +    -0.6667 x ; interpolation
      4560 <= x <=       4590 ; y =  -231.0000 +     0.0667 x ; interpolation
      4590 <= x <=       4620 ; y = -2220.0000 +     0.5000 x ; interpolation
      4620 <= x <=       4650 ; y =  2554.0000 +    -0.5333 x ; interpolation
      4650 <= x <=       4680 ; y =   539.0000 +    -0.1000 x ; interpolation
      4680 <= x <=       4710 ; y =  -397.0000 +     0.1000 x ; interpolation
      4710 <= x <=       4740 ; y = -2752.0000 +     0.6000 x ; interpolation
      4740 <= x <=       4770 ; y =    92.0000 +     0.0000 x ; interpolation
      4770 <= x <=       4800 ; y =  3431.0000 +    -0.7000 x ; interpolation
      4800 <= x <=       4830 ; y = -2969.0000 +     0.6333 x ; interpolation
      4830 <= x <=       4860 ; y =  2827.0000 +    -0.5667 x ; interpolation
      4860 <= x <=       4890 ; y =  -413.0000 +     0.1000 x ; interpolation
      4890 <= x <=       4920 ; y = -2858.0000 +     0.6000 x ; interpolation
      4920 <= x <=       4950 ; y =   586.0000 +    -0.1000 x ; interpolation
      4950 <= x <=       4980 ; y =  3061.0000 +    -0.6000 x ; interpolation
      4980 <= x <=       5010 ; y =  -259.0000 +     0.0667 x ; interpolation
      5010 <= x <=       5040 ; y = -1929.0000 +     0.4000 x ; interpolation
      5040 <= x <=       5070 ; y =  -585.0000 +     0.1333 x ; interpolation
      5070 <= x <=       5100 ; y =  3471.0000 +    -0.6667 x ; interpolation
      5100 <= x <=       5130 ; y =  -609.0000 +     0.1333 x ; interpolation
      5130 <= x <=       5160 ; y = -2832.0000 +     0.5667 x ; interpolation
      5160 <= x <=       5190 ; y =  -252.0000 +     0.0667 x ; interpolation
      5190 <= x <=       5220 ; y =  3727.0000 +    -0.7000 x ; interpolation
      5220 <= x <=       5250 ; y =  -101.0000 +     0.0333 x ; interpolation
      5250 <= x <=       5280 ; y = -3426.0000 +     0.6667 x ; interpolation
      5280 <= x <=       5310 ; y =   622.0000 +    -0.1000 x ; interpolation
      5310 <= x <=       5340 ; y =  3631.0000 +    -0.6667 x ; interpolation
      5340 <= x <=       5370 ; y =  -641.0000 +     0.1333 x ; interpolation
      5370 <= x <=       5400 ; y = -1894.0000 +     0.3667 x ; interpolation
      5400 <= x <=       5430 ; y =  -634.0000 +     0.1333 x ; interpolation
      5430 <= x <=       5460 ; y =  3348.0000 +    -0.6000 x ; interpolation
      5460 <= x <=       5490 ; y =  -656.0000 +     0.1333 x ; interpolation
      5490 <= x <=       5520 ; y = -3401.0000 +     0.6333 x ; interpolation
      5520 <= x <=       5550 ; y =  1567.0000 +    -0.2667 x ; interpolation
      5550 <= x <=       5580 ; y =  2492.0000 +    -0.4333 x ; interpolation
      5580 <= x <=       5610 ; y =   260.0000 +    -0.0333 x ; interpolation
      5610 <= x <=       5640 ; y = -3480.0000 +     0.6333 x ; interpolation
      5640 <= x <=       5670 ; y =   468.0000 +    -0.0667 x ; interpolation
      5670 <= x <=       5700 ; y =  3681.0000 +    -0.6333 x ; interpolation
      5700 <= x <=       5730 ; y = -1069.0000 +     0.2000 x ; interpolation
      5730 <= x <=       5760 ; y = -2406.0000 +     0.4333 x ; interpolation
      5760 <= x <=       5790 ; y =   474.0000 +    -0.0667 x ; interpolation
      5790 <= x <=       5820 ; y =  3176.0000 +    -0.5333 x ; interpolation
      5820 <= x <=       5850 ; y =  -510.0000 +     0.1000 x ; interpolation
      5850 <= x <=       5880 ; y = -3825.0000 +     0.6667 x ; interpolation
      5880 <= x <=       5910 ; y =   879.0000 +    -0.1333 x ; interpolation
      5910 <= x <=       5940 ; y =  4031.0000 +    -0.6667 x ; interpolation
      5940 <= x <=       5970 ; y =  -325.0000 +     0.0667 x ; interpolation
      5970 <= x <=       6000 ; y = -4504.0000 +     0.7667 x ; interpolation
      6000 <= x <=       6030 ; y =   896.0000 +    -0.1333 x ; interpolation
      6030 <= x <=       6060 ; y =  4313.0000 +    -0.7000 x ; interpolation
      6060 <= x <=       6090 ; y =  -737.0000 +     0.1333 x ; interpolation
      6090 <= x <=       6120 ; y = -1549.0000 +     0.2667 x ; interpolation
      6120 <= x <=       6150 ; y =  -529.0000 +     0.1000 x ; interpolation
      6150 <= x <=       6180 ; y =  3776.0000 +    -0.6000 x ; interpolation
      6180 <= x <=       6210 ; y = -1374.0000 +     0.2333 x ; interpolation
      6210 <= x <=       6240 ; y = -3651.0000 +     0.6000 x ; interpolation
      6240 <= x <=       6270 ; y =   717.0000 +    -0.1000 x ; interpolation
      6270 <= x <=       6300 ; y =  3852.0000 +    -0.6000 x ; interpolation
      6300 <= x <=       6330 ; y =  -558.0000 +     0.1000 x ; interpolation
      6330 <= x <=       6360 ; y = -2879.0000 +     0.4667 x ; interpolation
      6360 <= x <=       6390 ; y =  -123.0000 +     0.0333 x ; interpolation
      6390 <= x <=       6420 ; y =  3924.0000 +    -0.6000 x ; interpolation
      6420 <= x <=       6450 ; y =  -142.0000 +     0.0333 x ; interpolation
      6450 <= x <=       6480 ; y = -4227.0000 +     0.6667 x ; interpolation
      6480 <= x <=       6510 ; y =   957.0000 +    -0.1333 x ; interpolation
      6510 <= x <=       6540 ; y =  -128.0000 +     0.0333 x ; interpolation
      6540 <= x <=       6570 ; y =    90.0000 +     0.0000 x ; interpolation
      6570 <= x <=       6600 ; y =  3813.0000 +    -0.5667 x ; interpolation
      6600 <= x <=       6630 ; y =    73.0000 +     0.0000 x ; interpolation
      6630 <= x <=       6660 ; y = -4568.0000 +     0.7000 x ; interpolation
      6660 <= x <=       6690 ; y =  1204.0000 +    -0.1667 x ; interpolation
      6690 <= x <=       6720 ; y =  3657.0000 +    -0.5333 x ; interpolation
      6720 <= x <=       6750 ; y =  -823.0000 +     0.1333 x ; interpolation
      6750 <= x <=       6780 ; y = -3748.0000 +     0.5667 x ; interpolation
      6780 <= x <=       6810 ; y =  1450.0000 +    -0.2000 x ; interpolation
      6810 <= x <=       6840 ; y =  3720.0000 +    -0.5333 x ; interpolation
      6840 <= x <=       6870 ; y =  -840.0000 +     0.1333 x ; interpolation
      6870 <= x <=       6900 ; y = -2672.0000 +     0.4000 x ; interpolation
      6900 <= x <=       6930 ; y =   318.0000 +    -0.0333 x ; interpolation
      6930 <= x <=       6960 ; y =  4014.0000 +    -0.5667 x ; interpolation
      6960 <= x <=       6990 ; y =  -626.0000 +     0.1000 x ; interpolation
      6990 <= x <=       7020 ; y = -3422.0000 +     0.5000 x ; interpolation
      7020 <= x <=       7050 ; y =    88.0000 +     0.0000 x ; interpolation
      7050 <= x <=       7080 ; y =  4083.0000 +    -0.5667 x ; interpolation
      7080 <= x <=       7110 ; y = -2053.0000 +     0.3000 x ; interpolation
      7110 <= x <=       7140 ; y = -2290.0000 +     0.3333 x ; interpolation
      7140 <= x <=       7170 ; y =   566.0000 +    -0.0667 x ; interpolation
      7170 <= x <=       7200 ; y =  3673.0000 +    -0.5000 x ; interpolation
      7200 <= x <=       7230 ; y = -1367.0000 +     0.2000 x ; interpolation
      7230 <= x <=       7260 ; y = -3295.0000 +     0.4667 x ; interpolation
      7260 <= x <=       7290 ; y =  4449.0000 +    -0.6000 x ; interpolation
      7290 <= x <=       7320 ; y =   561.0000 +    -0.0667 x ; interpolation
      7320 <= x <=       7350 ; y =  -659.0000 +     0.1000 x ; interpolation
      7350 <= x <=       7380 ; y = -3599.0000 +     0.5000 x ; interpolation
      7380 <= x <=       7410 ; y =  2551.0000 +    -0.3333 x ; interpolation
      7410 <= x <=       7440 ; y =  2304.0000 +    -0.3000 x ; interpolation
      7440 <= x <=       7470 ; y =  4536.0000 +    -0.6000 x ; interpolation
      7470 <= x <=       7500 ; y = -9657.0000 +     1.3000 x ; interpolation
      7500 <= x <=       7530 ; y =  5093.0000 +    -0.6667 x ; interpolation
      7530 <= x <=       7560 ; y =    73.0000 +     0.0000 x ; interpolation
      7560 <= x <=       7590 ; y = -5723.0000 +     0.7667 x ; interpolation
      7590 <= x <=       7620 ; y =  1108.0000 +    -0.1333 x ; interpolation
      7620 <= x <=       7650 ; y =  5426.0000 +    -0.7000 x ; interpolation
      7650 <= x <=       7680 ; y =  -694.0000 +     0.1000 x ; interpolation
      7680 <= x <=       7710 ; y = -5302.0000 +     0.7000 x ; interpolation
      7710 <= x <=       7740 ; y =   866.0000 +    -0.1000 x ; interpolation
      7740 <= x <=       7770 ; y =  5252.0000 +    -0.6667 x ; interpolation
      7770 <= x <=       7800 ; y =  -446.0000 +     0.0667 x ; interpolation
      7800 <= x <=       7830 ; y = -5386.0000 +     0.7000 x ; interpolation
      7830 <= x <=       7860 ; y =   356.0000 +    -0.0333 x ; interpolation
      7860 <= x <=       7890 ; y =  6120.0000 +    -0.7667 x ; interpolation
      7890 <= x <=       7920 ; y =  -455.0000 +     0.0667 x ; interpolation
      7920 <= x <=       7950 ; y = -5207.0000 +     0.6667 x ; interpolation
      7950 <= x <=       7980 ; y =  1153.0000 +    -0.1333 x ; interpolation
      7980 <= x <=       8010 ; y =  5143.0000 +    -0.6333 x ; interpolation
      8010 <= x <=       8040 ; y =   337.0000 +    -0.0333 x ; interpolation
      8040 <= x <=       8070 ; y = -6899.0000 +     0.8667 x ; interpolation
      8070 <= x <=       8100 ; y =   633.0000 +    -0.0667 x ; interpolation
      8100 <= x <=       8130 ; y =  6573.0000 +    -0.8000 x ; interpolation
      8130 <= x <=       8160 ; y =  -473.0000 +     0.0667 x ; interpolation
      8160 <= x <=       8190 ; y = -5097.0000 +     0.6333 x ; interpolation
      8190 <= x <=       8220 ; y =  -729.0000 +     0.1000 x ; interpolation
      8220 <= x <=       8250 ; y =  6121.0000 +    -0.7333 x ; interpolation
      8250 <= x <=       8280 ; y = -1029.0000 +     0.1333 x ; interpolation
      8280 <= x <=       8310 ; y = -5997.0000 +     0.7333 x ; interpolation
      8310 <= x <=       8340 ; y =   651.0000 +    -0.0667 x ; interpolation
      8340 <= x <=       8370 ; y =  6211.0000 +    -0.7333 x ; interpolation
      8370 <= x <=       8400 ; y =    73.0000 +     0.0000 x ; interpolation
      8400 <= x <=       8430 ; y = -5807.0000 +     0.7000 x ; interpolation
      8430 <= x <=       8460 ; y =  5433.0000 +    -0.6333 x ; interpolation
      8460 <= x <=       8490 ; y = -5847.0000 +     0.7000 x ; interpolation
      8490 <= x <=       8520 ; y =  1228.0000 +    -0.1333 x ; interpolation
      8520 <= x <=       8550 ; y =  5772.0000 +    -0.6667 x ; interpolation
      8550 <= x <=       8580 ; y =  -498.0000 +     0.0667 x ; interpolation
      8580 <= x <=       8610 ; y = -3930.0000 +     0.4667 x ; interpolation
      8610 <= x <=       8640 ; y =  4393.0000 +    -0.5000 x ; interpolation
      8640 <= x <=       8670 ; y = -3671.0000 +     0.4333 x ; interpolation
      8670 <= x <=       8700 ; y =  4421.0000 +    -0.5000 x ; interpolation
      8700 <= x <=       8730 ; y = -4279.0000 +     0.5000 x ; interpolation
      8730 <= x <=       8760 ; y =    86.0000 +     0.0000 x ; interpolation
      8760 <= x <=       8790 ; y = -2542.0000 +     0.3000 x ; interpolation
      8790 <= x <=       8820 ; y =   681.0000 +    -0.0667 x ; interpolation
      8820 <= x <=       8850 ; y =  6561.0000 +    -0.7333 x ; interpolation
      8850 <= x <=       8880 ; y =  -519.0000 +     0.0667 x ; interpolation
      8880 <= x <=       8910 ; y = -5847.0000 +     0.6667 x ; interpolation
      8910 <= x <=       8940 ; y =  1281.0000 +    -0.1333 x ; interpolation
      8940 <= x <=       8970 ; y =  4559.0000 +    -0.5000 x ; interpolation
      8970 <= x <=       9000 ; y =  -524.0000 +     0.0667 x ; interpolation
      9000 <= x <=       9030 ; y = -5024.0000 +     0.5667 x ; interpolation
      9030 <= x <=       9060 ; y =    93.0000 +     0.0000 x ; interpolation
      9060 <= x <=       9090 ; y =  7039.0000 +    -0.7667 x ; interpolation
      9090 <= x <=       9120 ; y = -1142.0000 +     0.1333 x ; interpolation
      9120 <= x <=       9150 ; y = -6006.0000 +     0.6667 x ; interpolation
      9150 <= x <=       9180 ; y =  1924.0000 +    -0.2000 x ; interpolation
      9180 <= x <=       9210 ; y =  5596.0000 +    -0.6000 x ; interpolation
      9210 <= x <=       9240 ; y = -1465.0000 +     0.1667 x ; interpolation
      9240 <= x <=       9270 ; y = -6085.0000 +     0.6667 x ; interpolation
      9270 <= x <=       9300 ; y =  1640.0000 +    -0.1667 x ; interpolation
      9300 <= x <=       9330 ; y =  1020.0000 +    -0.1000 x ; interpolation
      9330 <= x <=       9360 ; y = -1468.0000 +     0.1667 x ; interpolation
      9360 <= x <=       9390 ; y =  6020.0000 +    -0.6333 x ; interpolation
      9390 <= x <=       9420 ; y =  -553.0000 +     0.0667 x ; interpolation
      9420 <= x <=       9450 ; y = -6519.0000 +     0.7000 x ; interpolation
      9450 <= x <=       9480 ; y =  4821.0000 +    -0.5000 x ; interpolation
      9480 <= x <=       9510 ; y =  2609.0000 +    -0.2667 x ; interpolation
      9510 <= x <=       9540 ; y =  -878.0000 +     0.1000 x ; interpolation
      9540 <= x <=       9570 ; y = -3422.0000 +     0.3667 x ; interpolation
      9570 <= x <=       9600 ; y = -1189.0000 +     0.1333 x ; interpolation
      9600 <= x <=       9630 ; y =  5851.0000 +    -0.6000 x ; interpolation
      9630 <= x <=       9660 ; y =  -569.0000 +     0.0667 x ; interpolation
      9660 <= x <=       9690 ; y = -6043.0000 +     0.6333 x ; interpolation
      9690 <= x <=       9720 ; y =  2355.0000 +    -0.2333 x ; interpolation
      9720 <= x <=       9750 ; y =  4623.0000 +    -0.4667 x ; interpolation
      9750 <= x <=       9780 ; y =  -902.0000 +     0.1000 x ; interpolation
      9780 <= x <=       9810 ; y = -5140.0000 +     0.5333 x ; interpolation
      9810 <= x <=       9840 ; y =   746.0000 +    -0.0667 x ; interpolation
      9840 <= x <=       9870 ; y =  5666.0000 +    -0.5667 x ; interpolation
      9870 <= x <=       9900 ; y =  -585.0000 +     0.0667 x ; interpolation
      9900 <= x <=       9930 ; y = -4875.0000 +     0.5000 x ; interpolation
      9930 <= x <=       9960 ; y =  5717.0000 +    -0.5667 x ; interpolation
      9960 <= x <=       9990 ; y = -1255.0000 +     0.1333 x ; interpolation
      9990 <= x <=      10020 ; y = -4585.0000 +     0.4667 x ; interpolation
     10020 <= x <=      10050 ; y =  7105.0000 +    -0.7000 x ; interpolation
     10050 <= x <=      10080 ; y = -3615.0000 +     0.3667 x ; interpolation
     10080 <= x <=      10110 ; y =  -927.0000 +     0.1000 x ; interpolation
     10110 <= x <=      10140 ; y =  1769.0000 +    -0.1667 x ; interpolation
     10140 <= x <=      10170 ; y =  2445.0000 +    -0.2333 x ; interpolation
     10170 <= x <=      10200 ; y = -7047.0000 +     0.7000 x ; interpolation
     10200 <= x <=      10230 ; y =    93.0000 +     0.0000 x ; interpolation
     10230 <= x <=      10260 ; y =  6913.0000 +    -0.6667 x ; interpolation
     10260 <= x <=      10290 ; y =    73.0000 +     0.0000 x ; interpolation
     10290 <= x <=      10320 ; y = -5758.0000 +     0.5667 x ; interpolation
     10320 <= x <=      10350 ; y =  1466.0000 +    -0.1333 x ; interpolation
     10350 <= x <=      10380 ; y =  5951.0000 +    -0.5667 x ; interpolation
     10380 <= x <=      10410 ; y =    69.0000 +     0.0000 x ; interpolation
     10410 <= x <=      10440 ; y = -9300.0000 +     0.9000 x ; interpolation
     10440 <= x <=      10470 ; y =  1488.0000 +    -0.1333 x ; interpolation
     10470 <= x <=      10500 ; y =  6723.0000 +    -0.6333 x ; interpolation
     10500 <= x <=      10530 ; y =  -627.0000 +     0.0667 x ; interpolation
     10530 <= x <=      10560 ; y =  1830.0000 +    -0.1667 x ; interpolation
     10560 <= x <=      10590 ; y = -7674.0000 +     0.7333 x ; interpolation
     10590 <= x <=      10620 ; y =  6799.0000 +    -0.6333 x ; interpolation
     10620 <= x <=      10650 ; y =  -635.0000 +     0.0667 x ; interpolation
     10650 <= x <=      10680 ; y = -6670.0000 +     0.6333 x ; interpolation
     10680 <= x <=      10710 ; y =  -262.0000 +     0.0333 x ; interpolation
